"","set","composer","albumID","pieceID","key","chroma","mode","pitchHeight","arPerf","rms","participant","valence","arousal","condition","expID"
"1334","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"15",5,31,"deadpan","142"
"1335","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"16",3,31,"deadpan","142"
"1336","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"16",5,63,"deadpan","142"
"1337","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"17",6,73,"deadpan","142"
"1338","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"17",6,85,"deadpan","142"
"1339","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"18",3,40,"deadpan","142"
"1340","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"18",6,68,"deadpan","142"
"1341","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"19",6,37,"deadpan","142"
"1342","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"19",7,80,"deadpan","142"
"1343","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"2",3,20,"deadpan","142"
"1344","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"2",7,75,"deadpan","142"
"1345","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"20",3,42,"deadpan","142"
"1346","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"20",5,57,"deadpan","142"
"1347","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"21",3,79,"deadpan","142"
"1348","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"21",7,82,"deadpan","142"
"1349","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"22",3,34,"deadpan","142"
"1350","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"22",6,68,"deadpan","142"
"1351","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"23",3,20,"deadpan","142"
"1352","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"23",7,92,"deadpan","142"
"1353","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"24",3,35,"deadpan","142"
"1354","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"24",6,81,"deadpan","142"
"1355","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"25",2,65,"deadpan","142"
"1356","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"25",6,69,"deadpan","142"
"1357","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"26",5,98,"deadpan","142"
"1358","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"26",5,68,"deadpan","142"
"1359","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"27",3,35,"deadpan","142"
"1360","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"27",6,73,"deadpan","142"
"1361","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"28",5,50,"deadpan","142"
"1362","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"28",6,60,"deadpan","142"
"1363","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"29",3,49,"deadpan","142"
"1364","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"29",5,64,"deadpan","142"
"1365","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"3",4,27,"deadpan","142"
"1366","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"3",7,67,"deadpan","142"
"1367","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"30",5,42,"deadpan","142"
"1368","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"30",5,71,"deadpan","142"
"1369","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"31",3,61,"deadpan","142"
"1370","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"31",6,88,"deadpan","142"
"1371","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"32",3,50,"deadpan","142"
"1372","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"32",6,77,"deadpan","142"
"1373","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"4",3,45,"deadpan","142"
"1374","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"4",7,94,"deadpan","142"
"1375","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"5",3,40,"deadpan","142"
"1376","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"5",5,60,"deadpan","142"
"1377","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"6",3,37,"deadpan","142"
"1378","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"6",6,84,"deadpan","142"
"1379","1","bach","bachAshkenazy2006Deadpan","m8","g#","8","minor",44.2105263157895,3.01800767390613,-26.91,"7",2,41,"deadpan","142"
"1380","1","bach","bachAshkenazy2006Deadpan","M8","Ab","8","Major",47.2421380702631,4.56919567280741,-22.26,"7",4,64,"deadpan","142"
"1381","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"1",6,83,"deadpan","142"
"1382","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"1",5,83,"deadpan","142"
"1383","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"10",6,67,"deadpan","142"
"1384","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"10",6,67,"deadpan","142"
"1385","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"11",3,64,"deadpan","142"
"1386","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"11",5,62,"deadpan","142"
"1387","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"12",3,80,"deadpan","142"
"1388","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"12",7,59,"deadpan","142"
"1389","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"13",3,82,"deadpan","142"
"1390","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"13",6,70,"deadpan","142"
"1391","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"14",3,30,"deadpan","142"
"1392","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"14",4,51,"deadpan","142"
"1393","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"15",4,66,"deadpan","142"
"1394","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"15",5,62,"deadpan","142"
"1395","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"16",5,74,"deadpan","142"
"1396","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"16",5,69,"deadpan","142"
"1397","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"17",3,96,"deadpan","142"
"1398","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"17",6,82,"deadpan","142"
"1399","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"18",2,90,"deadpan","142"
"1400","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"18",5,58,"deadpan","142"
"1401","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"19",5,96,"deadpan","142"
"1402","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"19",5,70,"deadpan","142"
"1403","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"2",3,90,"deadpan","142"
"1404","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"2",3,65,"deadpan","142"
"1405","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"20",5,64,"deadpan","142"
"1406","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"20",5,59,"deadpan","142"
"1407","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"21",2,86,"deadpan","142"
"1408","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"21",7,90,"deadpan","142"
"1409","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"22",3,70,"deadpan","142"
"1410","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"22",5,70,"deadpan","142"
"1411","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"23",5,85,"deadpan","142"
"1412","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"23",5,59,"deadpan","142"
"1413","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"24",5,77,"deadpan","142"
"1414","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"24",3,66,"deadpan","142"
"1415","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"25",3,89,"deadpan","142"
"1416","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"25",6,66,"deadpan","142"
"1417","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"26",6,80,"deadpan","142"
"1418","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"26",1,98,"deadpan","142"
"1419","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"27",2,81,"deadpan","142"
"1420","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"27",5,18,"deadpan","142"
"1421","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"28",6,63,"deadpan","142"
"1422","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"28",6,77,"deadpan","142"
"1423","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"29",2,79,"deadpan","142"
"1424","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"29",5,61,"deadpan","142"
"1425","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"3",3,64,"deadpan","142"
"1426","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"3",5,65,"deadpan","142"
"1427","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"30",6,83,"deadpan","142"
"1428","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"30",5,74,"deadpan","142"
"1429","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"31",3,50,"deadpan","142"
"1430","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"31",4,63,"deadpan","142"
"1431","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"32",4,75,"deadpan","142"
"1432","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"32",5,76,"deadpan","142"
"1433","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"4",3,76,"deadpan","142"
"1434","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"4",7,84,"deadpan","142"
"1435","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"5",3,90,"deadpan","142"
"1436","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"5",4,70,"deadpan","142"
"1437","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"6",3,85,"deadpan","142"
"1438","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"6",5,65,"deadpan","142"
"1439","1","bach","bachAshkenazy2006Deadpan","m9","a","9","minor",44.1196084277479,6.47068008841339,-21.02,"7",3,81,"deadpan","142"
"1440","1","bach","bachAshkenazy2006Deadpan","M9","A","9","Major",46.9416600157089,5.01806503412284,-21.35,"7",4,57,"deadpan","142"
"2161","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"1",2,81,"expressive","141"
"2162","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"1",5,1,"expressive","141"
"2163","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"10",2,72,"expressive","141"
"2164","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"10",3,21,"expressive","141"
"2165","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"11",1,71,"expressive","141"
"2166","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"11",5,2,"expressive","141"
"2167","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"12",1,90,"expressive","141"
"2168","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"12",5,40,"expressive","141"
"2169","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"13",2,88,"expressive","141"
"2170","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"13",5,17,"expressive","141"
"2171","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"14",2,80,"expressive","141"
"2172","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"14",6,10,"expressive","141"
"2173","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"15",2,71,"expressive","141"
"2174","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"15",7,2,"expressive","141"
"2175","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"16",3,81,"expressive","141"
"2176","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"16",7,21,"expressive","141"
"2177","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"2",2,64,"expressive","141"
"2178","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"2",5,27,"expressive","141"
"2179","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"20",2,90,"expressive","141"
"2180","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"20",6,5,"expressive","141"
"2181","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"22",2,84,"expressive","141"
"2182","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"22",5,31,"expressive","141"
"2183","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"23",4,65,"expressive","141"
"2184","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"23",3,27,"expressive","141"
"2185","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"24",3,66,"expressive","141"
"2186","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"24",6,13,"expressive","141"
"2187","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"25",4,85,"expressive","141"
"2188","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"25",3,19,"expressive","141"
"2189","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"26",5,80,"expressive","141"
"2190","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"26",2,42,"expressive","141"
"2191","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"27",2,73,"expressive","141"
"2192","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"27",4,10,"expressive","141"
"2193","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"29",4,74,"expressive","141"
"2194","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"29",5,32,"expressive","141"
"2195","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"3",3,86,"expressive","141"
"2196","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"3",5,14,"expressive","141"
"2197","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"30",3,65,"expressive","141"
"2198","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"30",5,30,"expressive","141"
"2199","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"31",2,82,"expressive","141"
"2200","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"31",3,10,"expressive","141"
"2201","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"32",3,69,"expressive","141"
"2202","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"32",5,15,"expressive","141"
"2203","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"33",5,91,"expressive","141"
"2204","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"33",5,1,"expressive","141"
"2205","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"34",6,72,"expressive","141"
"2206","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"34",3,40,"expressive","141"
"2207","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"35",2,69,"expressive","141"
"2208","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"35",3,28,"expressive","141"
"2209","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"36",2,82,"expressive","141"
"2210","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"36",5,43,"expressive","141"
"2211","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"4",1,99,"expressive","141"
"2212","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"4",7,25,"expressive","141"
"2213","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"5",3,64,"expressive","141"
"2214","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"5",5,26,"expressive","141"
"2215","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"6",1,93,"expressive","141"
"2216","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"6",3,16,"expressive","141"
"2217","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"7",4,91,"expressive","141"
"2218","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"7",6,4,"expressive","141"
"2219","1","bach","bachAshkenazy2006","m0","c","0","minor",39.8203125,7.76935284296819,-21.49,"8",3,86,"expressive","141"
"2220","1","bach","bachAshkenazy2006","M0","C","0","Major",44.0952380952381,3.72667362953241,-37.39,"8",3,35,"expressive","141"
"2221","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"1",2,26,"expressive","141"
"2222","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"1",6,85,"expressive","141"
"2223","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"10",3,24,"expressive","141"
"2224","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"10",5,77,"expressive","141"
"2225","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"11",1,9,"expressive","141"
"2226","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"11",7,80,"expressive","141"
"2227","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"12",5,5,"expressive","141"
"2228","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"12",7,85,"expressive","141"
"2229","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"13",3,17,"expressive","141"
"2230","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"13",6,73,"expressive","141"
"2231","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"14",3,23,"expressive","141"
"2232","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"14",6,79,"expressive","141"
"2233","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"15",1,1,"expressive","141"
"2234","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"15",7,73,"expressive","141"
"2235","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"16",3,25,"expressive","141"
"2236","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"16",7,76,"expressive","141"
"2237","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"2",5,62,"expressive","141"
"2238","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"2",5,74,"expressive","141"
"2239","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"20",2,18,"expressive","141"
"2240","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"20",7,72,"expressive","141"
"2241","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"22",3,16,"expressive","141"
"2242","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"22",5,90,"expressive","141"
"2243","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"23",3,32,"expressive","141"
"2244","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"23",7,92,"expressive","141"
"2245","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"24",3,25,"expressive","141"
"2246","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"24",5,63,"expressive","141"
"2247","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"25",2,19,"expressive","141"
"2248","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"25",6,81,"expressive","141"
"2249","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"26",2,15,"expressive","141"
"2250","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"26",7,97,"expressive","141"
"2251","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"27",1,15,"expressive","141"
"2252","1","bach","bachAshkenazy2006","M1","C#","1","Major",45.3645833333333,9.57966764418377,-24.32,"27",7,93,"expressive","141"
"2253","1","bach","bachAshkenazy2006","m1","c#","1","minor",43.0660297535722,2.16210789761214,-33.07,"29",3,29,"expressive","141"
